BUB360-220V;SOPRADOR A BAT 36V LI-ION
BUB360RD;SOPRADOR A BAT 36V LI-ION (BIVOLT)
BUB3600RD-110V;SOPRADOR A BAT 36V LI-ION(127V)
BUB360RD-220V;SOPRADOR A BAT 36V LI-ION 220V
BUB360RD-110V;SOPRADOR A BAT 36V LI-ION 110V(127V)
UB360DWB-220V;SOPRADOR A BAT 36V LI-ION
UB360DWB;SOPRADOR A BAT 36V LI-ION
UB360DWB-110V;SOPRADOR A BAT 36V LI-ION(127V)
BBX7600G;SOPRADOR A GASOLINA
DUB361Z;SOPRADOR A BAT 36V LI-ION
DUB362RM2-127V;SOPRADOR A BATERIA
DUB362RM2-220V;SOPRADOR A BATERIA
BHX2500VG;SOPRADOR A GASOLINA 24.5CC 4T+KIT SUCCAO
DUB362RM2;SOPRADOR A BATERIA
EB7660THG;SOPRADOR A GASOLINA
EB5300THG;SOPRADOR A GASOLINA COM MOTOR 4 TEMPOS
DUB183Z-127KIT;DUB183Z+ 3 BAT 5AH+DC18RD+1DGA504Z+MPAC
DUB183Z-220KIT;DUB183Z+ 3 BAT 5AH+DC18RD+1DGA504Z+MPAC
DUB183Z-220V-P;DUB183Z+ 2 BAT 5AH +  1 DC18RD
DUB361Z-127V-P;DUB361Z+ 2 BAT 3AH +  1 DC18RD
DUB361Z-220KIT;DUB361Z+ 4 BAT 3AH+DC18RD+1DGA504Z+MPAC
DUB362TX1-127V;KIT DUB362 + 04BAT +DC18RD + MAKPAC TP03
DUB362TX1-220V;KIT DUB362 + 04BAT +DC18RD + MAKPAC TP03
DUB640Z;SOPRADOR COSTAL A BATERIA
DUB640PT2;SOPRADOR COSTAL A BATERIA
DUB184Z;SOPRADOR A BATERIA 18V DE LITHIUM-ION
DUB183Z-P220V;SOPRADOR + KIT2BAT 5AH+CARREG+MPAC
DUB361Z-KIT127;SOPRADOR + KIT4BAT 5AH+CARREG+MPAC
DUB363PT2V-127V;SOPRADOR A BATERIA 2 X 18V / DC18RD-127V
DUB363PT2V-220V;SOPRADOR A BATERIA 2 X 18V / DC18RD-220V
DUB184RT;SOPRADOR A BATERIA 18V DE LITHIUM-ION
DUB363ZV;SOPRADOR A BATERIA
DUB185RT;SOPRADOR A BATERIA 18V
DUB185Z;SOPRADOR A BATERIA 18V
DUB186RT;SOPRADOR A BATERIA 18V + DC18RC + BL1850
DUB186Z;SOPRADOR A BATERIA 18V
DUB184Z-P220V;SOPRADOR + KIT2BAT 5AH+CARREG+MPAC
DUB184Z-P127V;SOPRADOR + KIT2BAT 5AH+CARREG+MPAC
DUB186Z-P127V;SOPRADOR + KIT2BAT 5AH+CARREG+MPAC
KITDUB186+DUR;KIT DUB186+DUR181+1BL1830B+DC18RC
KITHP333+UB101;KIT HP333DWYX3+UB101DZ 12V
KITCL106+UB101;KIT CL106FDZW+UB101DZ+BL1016+DC10WD 12V
UB101DZC;SOPRADOR UB101DZ+BL1016+DC10WD 12V
KITDUB184+DHP45;KIT DUB184+DHP453+2BAT5AH+DC18RC+MPAC
KITDUB184+DTW28;KIT DUB184+DTW285+2BAT5AH+DC18RC+MPAC
DUB186Z-P;SOPRADOR DUB186Z + BATERIA BL1850B
KITDCL180+DUB;KIT DCL180Z+DUB186Z+BL1830B+DC18RC 18V
AC660-110V;COMPRESSOR DE AR AC660 C/KIT(127V)
AC660-220V;COMPRESSOR DE AR AC660 C/KIT
ECU-HP1-110V;COMPRESSOR DE AR(127V)
F-130-110V;COMPRESSOR DE AR(127V)
FX95-110V;COMPRESSOR MOD. FX95 110V(127V)
FX95-220V;COMPRESSOR MOD. FX95 220V
MAC1000;COMPRESSOR DE AR
MAC2000;COMPRESSOR DE AR
MAC3000;COMPRESSOR DE AR
MAC4000;COMPRESSOR DE AR
MAC2400;COMPRESSOR DE AR 2.5HP C/2 SAIDAS
MAC5200;COMPRESSOR DE AR 3.0HP
MAC700-220V;COMPRESSOR DE AR 2.0 HP COM SAIDA - 220V
MAC700-110V;COMPRESSOR DE AR 2.0 HP COM SAIDA - 127V
MAC2400-110V;COMPRESSOR DE AR 2.5HP C/2 SAIDAS(127V)
MAC2400-220V;COMPRESSOR DE AR 2.5HP C/2 SAIDAS
MAC5200-110V;COMPRESSOR DE AR 3.0HP(127V)
MAC5200-220V;COMPRESSOR DE AR 3.0HP
AC400XL-110V;COMPRESSOR DE AR(127V)
MP001GZ;COMPRESSOR DE AR PORTATIL A BATERIA 40V
MP100DZ-4BAT;COMPRESSOR DE AR PORTATIL A BATERIA
KITHP333+MP100;KIT HP333DWYX3+MP100+BL1016 12V
KITDHP453+DMP18;KIT DHP453SFX8+DMP180Z+BL1830B 18V
BCG140Z;PISTOLA DE CALAFETAGEM 330ML A BAT 14.4V
HW70-110V;HIDROLAVADORA(127V)
MHW710;HIDROLAVADORA
HW101-110V;LAVADORA AUTOMATICA KW 1150~1380(127V)
HW102-110V;LAVADORA AUTOMATICA KW 1150~1380(127V)
HW132-110V;LAVADORA AUTOMATICA KW 2070~2300(127V)
HW131-110V;LAVADORA AUTOMATICA KW 2185~2415(127V)
HW150-220V;LAVADORA AUTOMATICA KW 2300~2600
HW112-127V;LAVADORA ALTA PRESSAO 1.750 LIBRAS -127V
HW132-127V;LAVADORA ALTA PRESSAO 2.030 LIBRAS -127V
HW1200-220V;LAVADORA AUTOMATICA - ALTA PRESSAO 1600W
HW1300-127V;LAVADORA AUTOMATICA - ALTA PRESSAO 1800W
HW101-220V;LAVADORA ALTA PRESSAO 1.450 LIBRAS -220V
HW102-220V;LAVADORA ALTA PRESSAO 1.450 LIBRAS -220V
HW112-220V;LAVADORA ALTA PRESSAO 1.750 LIBRAS -220V
HW131-220V;LAVADORA ALTA PRESSAO 1.885LIBRAS - 220V
HW102-127V;LAVADORA ALTA PRESSAO 1.450 LIBRAS -127V
HW131-127V;LAVADORA ALTA PRESSAO 1.885LIBRAS - 127V
HW151-127V;LAVADORA ALTA PRESSAO 2.175LIBRAS - 127V
HW151-220V;LAVADORA ALTA PRESSAO 2.175LIBRAS - 220V
DHW080PT2-127V;LAVADORA DE ALTA PRESSAO A BATERIA -127V
DHW080ZK-KIT127;LAVADORA + KIT4BAT 5AH+CARREG+MPAC
DHW080ZK-KIT220;LAVADORA + KIT4BAT 5AH+CARREG+MPAC
SR420;PULVERIZADOR - CAPACIDADE TANQUE 20L
DM6110;ATOMIZADOR 410X470X710
MUS052DW-110V;PULVERIZADOR A BAT(127V)
MUS052DW;PULVERIZADOR A BAT
MUS052DZ;PULVERIZADOR A BAT 12V LI-ION
DVF154RF-220V;PULVERIZADOR COSTAL 15 LT BAT 3.0AH
DVF154RF-127V;PULVERIZADOR COSTAL 15 LT BAT 3.0AH
RS-HP2620H;PULVERIZADOR
NF600(CD);PULVERIZADOR
RS4520H;PULVERIZADOR
EVH2000;PULVERIZADOR
EUS100;PULVERIZADOR
NF602H;PULVERIZADOR/SOPRADOR COSTAL
US15N;PULVERIZADOR 15LT
EUS150;PULVERIZADOR
NF502H;PULVERIZADOR/SOPRADOR COSTAL
NF450;PULVERIZADOR/SOPRADOR COSTAL
RS-H2520;PULVERIZADOR COSTAL 20 LT
EVH2000E;PULVERIZADOR
BVF104RF-220V;PULVERIZADOR COSTAL 10LT A BAT 3.0AH
BVF104Z;PULVERIZADOR COSTAL 10LT A BATERIA 3.0AH
BVF154RF-110V;PULVERIZADOR COSTAL 15 LT BAT 3.0AH-127V
BVF154RF-220V;PULVERIZADOR COSTAL 15 LT A BAT 3.0AH
BVF154Z;PULVERIZADOR COSTAL 15 LT A BAT 3.0AH
UBV3.7HP;ATOMIZADOR COSTAL MOTORIZADO
SMPLSPRAYER;PULVERIZADOR
PM7650H;ATOMIZADOR 76.5CC 4ST
MSV413R2L;MOTOPULVERIZADOR C/ CONTROLE REMOTO
MRS30-131;MOTOPULVERIZADOR
SUP-PG-007;ATOMIZADOR MANUAL
SUP-PG-008;ATOMIZADOR A BATERIA
EUS500;PULVERIZADOR
DVF104RF-127V;PULVERIZADOR COSTAL BAT BL1830 18V(127V)
BVF104RF-E;PULVERIZADOR COSTAL BAT BL1830 18V(127V)
DVF104Z-127KIT;DVF104Z+ 3 BAT 5AH+DC18RD+1DGA504Z+MPAC
DVF104Z-220KIT;DVF104Z+ 3 BAT 5AH+DC18RD+1DGA504Z+MPAC
DVF154Z-127V-P;DVF154Z+ 2 BAT 5AH +  1 DC18RD
DVF154Z-220KIT;DVF154Z+ 3 BAT 5AH+DC18RD+1DGA504Z+MPAC
HR2651-127V;MARTELETE COMBINADO
DUS108Z;PULVERIZADOR DE JARDIM LXT A BATERIA 10L
US053DZ;PULVERIZADOR DE JARDIM CXT A BATERIA 5L
DVF154RF;PULVERIZADOR COSTAL 15 LT BAT 3.0AH BIV
DVF104RF;PULVERIZADOR COSTAL BATERIA
DUS054Z;PULVERIZADOR DE JARDIM LXT A BATERIA 5L
EF1550RH;PULVERIZADOR A GASOLINA
PM7650HG;ATOMIZADOR 75.6 CC 4ST
DVF104Z;PULVERIZADOR COSTAL 10LT A BAT 3.0AH
DVF154Z;PULVERIZADOR COSTAL 15 LT A BAT 3.0AH
DVF104Z-220V-P;DVF104Z+ 2 BAT 5AH +  1 DC18RD
DVF104Z-P127V;PULVERIZADOR + KIT2BAT 5AH+CARREG+MPAC
DVF104Z-P220V;PULVERIZADOR + KIT2BAT 5AH+CARREG+MPAC
DVF154Z-P220V;PULVERIZADOR + KIT2BAT 5AH+CARREG+MPAC
LGF571;MINI KIT PORTATIL INJECAO ELETRONICA
AMT-PG-005;PERFURADOR DE SOLO A BAT
DDG001PT2-127V;PERFURADOR DE SOLO A BATERIA BL1850BX2
DDG001PT2-220V;PERFURADOR DE SOLO A BATERIA BL1850BX2
DDG460PT2-127V;PERFURADOR DE SOLO A BATERIA BL1850BX2
DDG460PT2-220V;PERFURADOR DE SOLO A BATERIA BL1850BX2
DG001GZ;PERFURADOR DE SOLO A BATERIA 40V
DG001GZ10;PERFURADOR DE SOLO A BATERIA
DDG460ZX9;PERFURADOR DE SOLO A BATERIA 18V
DDG460T2X9-220V;PERFURADOR DE SOLO A BATERIA BL1850BX2
M240;PERFURADOR DE SOLO MOTOR EH035 16HP
MXAPE3450H;PERFURADOR DE SOLO
PE3450HG;PERFURADOR DE SOLO
PE3450H-PAN;PERFURADOR DE SOLO
PE3450H-CHL;PERFURADOR DE SOLO
PE3450H-MEX;PERFURADOR DE SOLO
PE3450H-PER;PERFURADOR DE SOLO
MKR500;MOTOCULTIVADOR A GASOLINA
KR0751H;MOTOCULTIVADOR A GASOLINA
UK360DWB-110V;MOTOCULTIVADOR A BATERIA 36V LI-ION-127V
UK360DWB-220V;MOTOCULTIVADOR A BAT 36V LI-ION
MKR310;MOTOCULTIVADOR A GAS
MKR0751H;MOTOCULTIVADOR A GAS
HR662;MOTOCULTIVADOR
BUK360Z;MOTOCULTIVADOR A BAT 36V LI-ION
UK360D-220V;MOTOCULTIVADOR A BAT 36V LI-ION
SF600V;MOTOCULTIVADOR A GASOLINA
BLM381Z;CORTADOR DE GRAMA A BATERIA
DLM330Z;CORTADOR DE GRAMA 330MM A BATERIA 18V
DLM480CT2;CORTADOR DE GRAMA 480MM A BATERIA 18V
DLM480Z;CORTADOR DE GRAMA 480MM A BATERIA
DLM481CT2;CORTADOR DE GRAMA 480MM A BATERIA 18V
DLM481Z;CORTADOR DE GRAMA 480MM A BATERIA
DLM538CT2;CORTADOR DE GRAMA 530MM A BATERIA 18V
DLM538Z;CORTADOR DE GRAMA 530MM A BATERIA
DLM539Z;CORTADOR DE GRAMA 530MM A BATERIA
ELM3320-220V;CORTADOR DE GRAMA ELETRICO 60HZ - 220V
ELM3720-220V;CORTADOR DE GRAMA ELETRICO 60HZ - 220V
DLM462PT4-127V;CORTADOR DE GRAMA 460MM BAT. DC18RD-127V
DLM462PT4-220V;CORTADOR DE GRAMA 460MM BAT. DC18RD-220V
DLM532PT4-127V;CORTADOR DE GRAMA 530MM BAT. DC18RD-127V
DLM532PT4-220V;CORTADOR DE GRAMA 530MM BAT. DC18RD-220V
DLM530PT4-127V;CORTADOR DE GRAMA 530MM BAT. DC18RD-127V
DLM530PT4-220V;CORTADOR DE GRAMA 530MM BAT. DC18RD-220V
ELM3720-127V;CORTADOR DE GRAMA ELETRICO 60HZ - 127V
DLM533PT4-220V;CORTADOR DE GRAMA A BATERIA 220V 530MM
DLM533Z;CORTADOR DE GRAMA A BATERIA 530MM
LM001CZ;CORTADORA DE GRAMA A BATERIA
MFM-58;CORTADOR DE GRAMA COMPACTO
PLM4110;CORTADOR DE GRAMA A GASOLINA
PLM4611;CORTADOR DE GRAMA A GASOLINA
PLM4612;CORTADOR DE GRAMA A GASOLINA
ELM3310-220V;CORTADOR DE GRAMA ELETRICO
ELM3710-220V;CORTADOR DE GRAMA ELETRICO
ELM4110-220V;CORTADOR DE GRAMA ELETRICO
ELM4610-220V;CORTADOR DE GRAMA ELETRICO
ELM4611-220V;CORTADOR DE GRAMA ELETRICO
PLM5102;CORTADOR DE GRAMA A GASOLINA
UM200D;CORTADOR DE GRAMA A BAT
LM430DZ;CORTADOR DE GRAMA 36V LI-ION
LM430DWB-110V;CORTADOR DE GRAMA 430MM 36V LI-ION(127V)
PG5000;CORTADOR DE RELVA
BLM430ZX2C-220V;CORTADOR DE GRAMA 430MM
PLM4621;CORTADOR DE GRAMA A GASOLINA
PLM4622;CORTADOR DE GRAMA A GASOLINA
BLM430ZX2C;CORTADOR DE GRAMA 430MM
ELM3710BK-220V;CORTADOR DE GRAMA ELETRICO
ELM4110BK-220V;CORTADOR DE GRAMA ELETRICO
ELM4611BK-220V;CORTADOR DE GRAMA ELETRICO
BLM430RB2-127V;CORTADOR DE GRAMA
BLM430RB2-220V;CORTADOR DE GRAMA
DLM380Z;CORTADOR DE GRAMA A BATERIA
DLM431Z;CORTADOR DE GRAMA A BAT  430MM (17")
DLM431PM2-127V;CORTADOR DE GRAMA A BATERIA 430MM (17")
DLM431PM2-220V;CORTADOR DE GRAMA A BATERIA 430MM (17")
PLM4626N;CORTADOR DE GRAMA A GASOLINA
PLM4628N;CORTADOR DE GRAMA A GASOLINA
DLM380Z-127V-P;DLM380Z+ 2 BAT 3AH +  1 DC18RD
DLM380Z-220KIT;DLM380Z+ 4 BAT 3AH+DC18RD+1DGA504Z+MPAC
DLM431Z-127KIT;DLM431Z+ 4 BAT 3AH+DC18RD+1DGA504Z+MPAC
DLM431Z-127V-P;DLM431Z+ 2 BAT 3AH +  1 DC18RD
DLM431Z-220V-P;DLM431Z+ 2 BAT 3AH +  1 DC18RD
DLM460PT2-127V;CORTADOR DE GRAMA 460MM A BAT 18VX2-127V
DLM460PT2-220V;CORTADOR DE GRAMA 460MM A BAT 18VX2-220V
DLM460Z;CORTADOR DE GRAMA 460MM A BAT 18V BIVOLT
DLM431PT2-127V;CORTADOR DE GRAMA A BAT. 18V DC18RD-127V
DLM431PT2-220V;CORTADOR DE GRAMA A BAT. 18V DC18RD-220V
DLM380PT2-127V;CORTADOR DE GRAMA A BATERIA 18V -BL1850B
DLM380PT2-220V;CORTADOR DE GRAMA A BATERIA 18V -BL1850B
DLM380Z-KIT127;CORTADOR GRAMA + KIT4BAT 5AH+CARREG+MPAC
DLM431Z-KIT127;CORTADOR GRAMA + KIT4BAT 5AH+CARREG+MPAC
DLM431Z-KIT220;CORTADOR GRAMA + KIT4BAT 5AH+CARREG+MPAC
DLM432Z;CORTADOR DE GRAMA A BATERIA
DLM382PT2-127V;CORTADOR DE GRAMA A BATERIA 18V
DLM382PT2-220V;CORTADOR DE GRAMA A BATERIA 18V
DLM432PT2-127V;CORTADOR DE GRAMA A BATERIA 18V
DLM432PT2-220V;CORTADOR DE GRAMA A BATERIA 18V
DLM460Z-KIT127;CORTADOR GRAMA + KIT4BAT 5AH+CARREG+MPAC
DLM460Z-KIT220;CORTADOR GRAMA + KIT4BAT 5AH+CARREG+MPAC
PG6550H;CORTADOR E TRITURADOR DE RELVA
ER2550LH;CORTADORA DE GRAMA
EN5950SHG;APARADOR DE CERCA VIVA A GASOLINA
PG6550HG;CORTADOR E TRITURADOR DE RELVA
EN4950HG;APARADOR DE CERCA VIVA A GASOLINA
EN4951SHG;APARADOR DE CERCA VIVA A GASOLINA
HTR4901;PODADOR / APARADOR CERCA-VIVA A GAS
HB350-220V;FURADEIRA COM BASE ELETROMAGNETICA
TB131-110V;FURADEIRA DE BANCADA(127V)
TB131-220V;FURADEIRA DE BANCADA
9803-220V;AFIADORA DE SERRA
9300-220V;MOTO ESMERIL E AFIADOR DE BANCADA
GB602W-110V;MOTO ESMERIL 250W/CA/2580-3450RPM(127V)
GB602W-220V;MOTO ESMERIL 250W/2580~3450RPM/CA
GB801-110V;MOTO ESMERIL 550W/2850~3450/CA(127V)
2012-110V;PLAINA DESENGROSSO 304MM (12POL)(127V)
2030-220V;PLAINA COMBINADA 304MM
LW1401S;SERRA RAPIDA PORT 355MM (14 POL)-AMOSTRA
2414-220V;SERRA RAPIDA PORTATIL 355MM
2414B-110V;SERRA RAPIDA PORTATIL 355MM(127V)
2414NB-110V;SERRA RAPIDA PORT 355MM (14POL)(127V)
2414NB-220V;SERRA RAPIDA PORTATIL 355MM (14POL)
LC1230-110V;SERRA RAPIDA PORTATIL (12POL)(127V)
LC1230-220V;SERRA RAPIDA PORTATIL (12 POL)
MT240-220V;SERRA RAPIDA PORTATIL MAKTEC 14POL-2000W
MLC140-110V;SERRA RAPIDA PORTATIL  (14POL)(127V)
MLC140-220V;SERRA RAPIDA PORTATIL 355MM (14 POL )
2414NBX-110V;SERRA RAPIDA PORT 355MM (14POL)(127V)
MLC141-220V;SERRA RAPIDA PORTATIL 355MM (14POL)
2414NBEX-220V;SERRA RAPIDA PORTATIL 355MM (14 POL)
MLC141-127V;SERRA RAPIDA PORTATIL 355MM
M2400G-127V;SERRA RAPIDA PORTATIL 355MM
M2400G-220V;SERRA RAPIDA PORTATIL 355MM
LW1400-127V;SERRA RAPIDA PORT 355MM (14POL)-127V
LW1401S-127V;SERRA RAPIDA PORT 355MM (14POL)-127V
LW1401SX-127V;SERRA RAPIDA PORT 355MM (14POL)-127V
LW1401SX-220V;SERRA RAPIDA PORT 355MM (14POL)-220V
DK0058S-127V;COMBO: LW1401S-127V+GA4530-127V
M2401G-127V;SERRA RAPIDA PORTATIL 355MM(127V)
M2401G-220V;SERRA RAPIDA PORTATIL 355MM(220V)
2414NBEX-127V-P;SERRA RAPIDA PORT 355MM (14POL)(127V)
2414NBEX-220V-P;SERRA RAPIDA PORTATIL 355MM (14 POL)
DLW140PT2-127V;SERRA RAP. PORT A BAT.LXT18V DC18RD-127V
DLW140PT2-220V;SERRA RAP. PORT A BAT.LXT18V DC18RD-220V
DLW140Z;SERRA RAPIDA PORTATIL A BATERIA LXT-18V
M2403B-127V;SERRA RAPIDA PORTATIL 355MM -127V
M2401B-127V;SERRA RAPIDA PORTATIL 355MM -127V
LB1200F-110V;SERRA FITA COM BANC MOV(127V)
2702-220V;SERRA CIRCULAR DE BANCADA
LS1030-110V;SERRA ESQUADRIA 255MM(127V)
LS1030-220V;SERRA ESQUADRIA 255MM
LS1212-220V;SERRA DE ESQUADRIA C/ BRACO TELESCOPIO
LS1220-110V;SERRA DE ESQUADRIA 305MM (12POL)(127V)
LS712DSF;SERRA DE ESQUADRIA A BAT 24V
LS1013-220V;SERRA DE ESQUADRIA 255MM (10 POL)
LS1214-110V;SERRA DE ESQUADRIA 305MM (12POL)(127V)
LS1214-220V;SERRA DE ESQUADRIA 305MM (12 POL)
LS1214F-110V;SERRA  ESQUADRIA  (12POL) C/LUZ(127V)
LS1214L-220V;SERRA DE ESQUADRIA C/BRACO TELESCOPICO
LS0814FL-110V;SERRA DE ESQUADRIA BICOMPOSTA 216MM-127V
LS0814F-220V;SERRA DE ESQUADRIA BICOMPOSTA 216MM
LS0814FL-220V;SERRA DE ESQUADRIA BICOMPOSTA 216MM
MT230-220V;SERRA DE ESQUADRIA 220V
SP6000K-110V;SERRA CIRCULAR 165MM (6 1/2POL)(127V)
2705-110V;SERRA CIRCULAR BANC 255MM (10POL)(127V)
RBLS1216-220V;SERRA ESQUADRIA COM BRACO TELESCOPIO
BLS713;SERRA DE ESQUADRIA 190MM
DLS714PM2-127V;SERRA CIRCULAR DE ESQUADRIA 190MM - 127V
DLS714PM2-220V;SERRA CIRCULAR DE ESQUADRIA 190MM - 220V
DSP600PT2J;SERRA CIRCULAR 165MM (6 1/2POL)
DSP601ZU-SP;SERRA CIRCULAR 165MM(6 1/2POL) A BATERIA
2703-110V;SERRA CIRCULAR DE BANCADA(127V)
BLS712SF-110V;SERRA DE ESQUADRIA A BAT(127V)
BLS712SF-220V;SERRA DE ESQUADRIA A BAT
LS1040-110V;SERRA DE ESQUADRIA (10POL) 1600W127V
LS1040-220V;SERRA DE ESQUADRIA 255MM (10POL)/1600W
LS1221-220V;SERRA DE ESQUADRIA 305MM
LS1040F-220V;SERRA DE ESQUADRIA C/ILUMINACAO
LH1040-220V;SERRA DE ESQUADRIA E BANCADA 250MM(10POL
LS1040F-110V;SERRA DE ESQUADRIA 255MM (10POL)(127V)
LS0716FL-220V;SERRA DE ESQUADRIA BICOMPOSTA
2704-220V;SERRA CIRCULAR DE BANCADA 1650W
LF1000-110V;SERRA DE ESQUADRIA E BANCADA 260MM(127V)
LF1000-220V;SERRA DE ESQUADRIA E BANCADA 260MM
MLS100-110V;SERRA DE ESQUADRIA 255MM (10POL)(127V)
MLS100-220V;SERRA DE ESQUADRIA 255MM (10 POL )
MLT100-220V;SERRA CIRCULAR DE BANCADA 255MM
SP6000-110V;SERRA CIRCULAR 165MM (6 1/2POL)(127V)
SP6000-220V;SERRA CIRCULAR 165MM (6 1/2POL)
LS1016-220V;SERRA DE ESQUADRIA 255MM (10 POL )
LS1017L-220V;SERRA ESQUAD 255MM
LS1018L-220V;SERRA ESQUAD 260MM
LS1018L-110V;SERRA ESQUAD 260MM(127V)
LS1216-220V;SERRA DE ESQUADRIA 305MM (12 POL )
LS1216F-110V;SERRA DE ESQUADRIA 305MM (12POL)(127V)
LS1216F-220V;SERRA DE ESQUADRIA 305MM (12 POL )
LH1200FL-110V;SERRA DE ESQUADRIA E BANCADA(127V)
LH1200FL-220V;SERRA DE ESQUADRIA E BANCADA
LS1216L-220V;SERRA DE ESQUADRIA
LS0815FL-220V;SERRA DE ESQUADRIA
DLS713Z;SERRA CIRC. DE ESQUADRIA 190MM A BAT 18V
SP6000J-127V;SERRA CIRCULAR 165MM (6 1/2 POL)
DLS714Z;SERRA CIRC. DE ESQUADRIA 190MM A BAT 18V
DLS714PF2-127V;SERRA CIRCULAR DE ESQUADRIA 190MM - 127V
DLS714PF2-220V;SERRA CIRCULAR DE ESQUADRIA 190MM - 220V
LH1201FL-127V;SERRA DE ESQUADRIA E BANCADA
LH1201FL-220V;SERRA DE ESQUADRIA E BANCADA
M2300G-220V;SERRA DE ESQUADRIA 255MM (10POL) - 220V
LS1019L-127V;SERRA DE ESQUADRIA 1510W 255-260MM -127V
LS1019L-220V;SERRA DE ESQUADRIA 1510W 255-260MM -220V
DSP600Z;SERRA CIRCULAR 165MM (6 1/2POL)
DLS600Z;SERRA CIRC DE ESQUADRIA 165MM A BAT 18V
LS1219L-127V;SERRA DE ESQ. C/BRACO TELESCOPICO 127V
LS1219L-220V;SERRA DE ESQ. C/BRACO TELESCOPICO 220V
